blms_id,blms_parcel,blms_loc_no,blms_loc_street,blms_dba,bldt_lic_text2,bldt_lic_text3,bldt_lic_text6,bldt_lic_text7,xcoord,ycoord,geom
10652,134387193,259,SISSON AV,HIBACHI GRILL CHINA KING INC,FOOD - CLASS 4,RESTAURANT,,,1011601,839875,"(41.766101752618, -72.707475947784)"
17885,,18,FRONT ST,BARNES & NOBLE UCONN BOOKSTORE #8208,FOOD - CLASS 3,,,,,,
17908,187612066,450,NEW BRITAIN AV,ANGELEE'S GROCERY,FOOD - CLASS 2,,,,1014256,830155,"(41.739423316514, -72.697765450885)"
10228,133304005,5,CONE ST,NOAH WEBSTER ELEMENTARY,FOOD - CLASS 3,SCHOOL,SEATING CAPACITY 442,,1010306,840813,"(41.768677533616, -72.712221332002)"
17911,113374073,2014,PARK ST,TAY DO,FOOD - CLASS 4,,,,1010271,836326,"(41.756364000653, -72.712356797519)"
17923,,1995,PARK ST,CHARCOAL GRILL LLC,FOOD - CLASS 4,,,,,,
17924,232768135,236,SOUTH ST,MATTY D'S RESTAURANT & BAR,FOOD - CLASS 3,,,,1018680,828382,"(41.734549205397, -72.681560890745)"
17930,,89,BARBOUR ST,BARBOUR GROCERY,FOOD - CLASS 1,,,,,,
17937,286074004,125,WESTON ST,NINE STARS INC. DBA MOBIL GAS STATION,FOOD - CLASS 2,,,,1023840,848496,"(41.789734823426, -72.662581329166)"
17935,205543120,1180,BROAD ST,PAPA JOHNS PIZZA,FOOD - CLASS 3,,,,1017250,835173,"(41.753188665114, -72.686781868896)"
17700,248450025,206,PARK ST,SAMMY'S MARKET,FOOD - CLASS 1,,,,1019208,836814,"(41.757687877415, -72.679601256299)"
17928,230658127,686,MAPLE AV,ISABELA BAKERY,FOOD - CLASS 4,,,,1018207,830959,"(41.74162226464, -72.683286561208)"
17938,226537060,517,PARK ST,EL TEPEYAC RESTAURANT LLC,FOOD - CLASS 4,,,,1017625,836859,"(41.757814764043, -72.685402943497)"
17758,248555083,75,PARK ST,MI SABOR RESTAURANT,FOOD - CLASS 4,,,,1019913,836615,"(41.757140160666, -72.677017996612)"
17946,223330035,440,ASYLUM ST,RED ROOF PLUS,FOOD - CLASS 2,,,,1018835,840543,"(41.767922112255, -72.680957408045)"
17952,,1778,PARK ST,MARINO'S MINI MARKET,FOOD - CLASS 1,,,,,,
17690,181521053,168,HILLSIDE AV,VICTORIA PIZZA RESTAURANT,FOOD - CLASS 4,,,,,,
17673,269346001,49,ASYLUM ST,DHABA WALA INDIAN KITCHEN,FOOD - CLASS 4,,,,1020853,839832,"(41.765966271898, -72.673562427929)"
17958,198215129,779,ALBANY AV,KENTUCKY FRIED CHICKEN,FOOD - CLASS 4,,,,1016433,844711,"(41.779365159569, -72.689751653568)"
17957,134387198,501,FARMINGTON AV,KENTUCKY FRIED CHICKEN,FOOD - CLASS 4,,,,1011355,839958,"(41.766329855705, -72.70837752713)"
17964,198204061,885,ALBANY AV,J. R. #1 SUPERMARKET LLC,FOOD - CLASS 2,,,,1015972,844947,"(41.780013676491, -72.691441232297)"
17965,252670069,315,FRANKLIN AV,RITE AID #10349,FOOD - CLASS 1,,,,1020069,831018,"(41.741780030691, -72.67646370695)"
17932,239112045,259,BARBOUR ST,UNITY PLAZA SUPER MARKET COMPARE FOODS,FOOD - CLASS 4,,,,1019577,849731,"(41.793134758673, -72.678209513316)"
17929,230658125,678,MAPLE AV,LO SANO BAR AND LOUNGE LLC,FOOD - CLASS 4,,,,1018244,831052,"(41.741877404715, -72.683150723833)"
17972,,360,FRANKLIN AV,OLGUITAS RESTAURANT,FOOD - CLASS 4,,,,,,
17978,253788057,455,FRANKLIN AV,MI IMPERIO DOMINICANO LLC,FOOD - CLASS 3,,,,1020320,829196,"(41.736779340261, -72.675549751365)"
17837,,250,ALBANY AV,EVERYTHING'S CHILL,FOOD - CLASS 3,,,,,,
17973,,1,CIVIC CENTER PLAZA,CHICK-FIL-A WEST HARTFORD/XL CENTER,FOOD - CLASS 2,,,,,,
17981,269353004,1,TOWER SQ,TRAVELERS COURTHOUSE,FOOD - CLASS 4,,,,1021147,839363,"(41.764678488053, -72.672486300681)"
17982,269353004,1,TOWER SQ,TRAVELERS STARBUCKS,FOOD - CLASS 3,,,,1021147,839363,"(41.764678488053, -72.672486300681)"
17983,269353004,1,TOWER SQ,TRAVELERS PLAZA,FOOD - CLASS 4,,,,1021147,839363,"(41.764678488053, -72.672486300681)"
17984,267291012,300,WINDSOR ST,TRAVELERS,FOOD - CLASS 4,,,,1021205,842494,"(41.773270662411, -72.672263379468)"
17985,184519048,130,HILLSIDE AV,JEDWIN GROCERY,FOOD - CLASS 2,,,,1014248,833765,"(41.749330215028, -72.697786770727)"
17986,226437103,510,PARK ST,QUEEN OF NUTRITION,FOOD - CLASS 2,,,,1017715,836969,"(41.758116449165, -72.685072782844)"
18004,136378040,11,HEATH ST,HEATH ST. FAMILY MINI MARKET,FOOD - CLASS 1,,,,1010654,836524,"(41.75690690273, -72.710952774438)"
17940,274677028,347,WETHERSFIELD AV,PREMIUM GROCERY LLC,FOOD - CLASS 2,,,,1020860,832639,"(41.746226639913, -72.673560092936)"
16332,247452207,50,ELM ST,50 ELM CAFE & SPIRITS,FOOD - CLASS 4,,,,1020305,838481,"(41.762260067226, -72.675575409384)"
18001,242244058,1978,MAIN ST,RAMIREZ GROCERY,FOOD - CLASS 1,,,,1020231,845501,"(41.781525022186, -72.675824557377)"
17977,202423077,399,CAPITOL AV,BANH MEEE,FOOD - CLASS 4,,,,1016683,838998,"(41.76368665663, -72.688849900143)"
17993,114471001,306,PROSPECT AV,WENDY'S,FOOD - CLASS 4,,,,1009651,835873,"(41.75512156028, -72.714629775178)"
17994,299690002,90,AIRPORT RD,WENDY'S,FOOD - CLASS 4,,,,1022625,829793,"(41.738411923606, -72.667102391094)"
17283,,1438,ALBANY AV,THE SWEET SHOP,FOOD - CLASS 3,,,,,,
17042,226550180,104,JEFFERSON ST,THAI FARMS RESTAURANT LLC,FOOD - CLASS 4,,,,,,
16815,,26,FRONT ST,QDOBA MEXICAN EATS,FOOD - CLASS 4,,,,,,
17280,,461,CAPITOL AV,STELLA'S AND MAZIE'S,FOOD - CLASS 3,,,,,,
17418,,491,CAPITOL AV,FIRE-N-SPICE VEGAN,FOOD - CLASS 3,,,,,,
18030,275680049,467,WETHERSFIELD AV,YOKAIRY MINI MARKET,FOOD - CLASS 2,,,,1021004,831476,"(41.743034681344, -72.673036211642)"
17460,,605,ALBANY AV,ALBANY AVE LLC,FOOD - CLASS 4,,,,,,
10084,246346025,65,ASYLUM ST,SUBWAY 26166,FOOD - CLASS 4 - 2,RESTAURANT,,,1020602,840103,"(41.76671057532, -72.674481611223)"
18049,187612066,448,NEW BRITAIN AV,VARSITY PIZZA & GRILL,FOOD - CLASS 4,,,,1014256,830155,"(41.739423316514, -72.697765450885)"
18013,252683243,348,FRANKLIN AV,BALKAN RESTAURANT,FOOD - CLASS 3,,,,1020295,830567,"(41.740541824391, -72.675637025579)"
17997,,1,HAYNES ST,PORRON & PINA,FOOD - CLASS 4,,,,,,
17303,170028170,618,BLUE HILLS AV,HTFD GAS STATION\KENNEDY FRIED CHICKEN,FOOD - CLASS 4,,,,1015014,853625,"(41.803830070284, -72.694933308884)"
18016,,3580,MAIN ST,TONY'S ALL SEASON CATERING,FOOD - CLASS 4,,,,,,
18076,284120024,3155,MAIN ST,CARSON'S KITCHEN,FOOD - CLASS 4,,,,1023311,850323,"(41.794750032967, -72.664514485087)"
18007,,1950,PARK ST,KINGSTON'S JAMAICAN RESTAURANT,FOOD - CLASS 3,,,,,,
18081,221270038,515,ALBANY AV,MILAGRO SPANISH RESTAURANTE,FOOD - CLASS 4,,,,1017625,844087,"(41.77765037457, -72.68538313382)"
17987,,892,MAIN ST,FRESHII-C-STORE,FOOD - CLASS 3,,,,,,
16098,268293023,50,MORGAN ST,RED LION HOTEL HARTFORD,FOOD - CLASS 4,,,,1021246,841472,"(41.77046591674, -72.672116452473)"
10295,252669123,269,FRANKLIN AV,LA FONDA RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 88,LIQUOR,1020030,831534,"(41.743196175344, -72.67660500344)"
17776,268355026,5,CONSTITUTION PLZ,SPECTRA WIRED LLC,FOOD - CLASS 3,,,,0,0,"(39.405061285706, -76.287472091427)"
18085,245331084,350,CHURCH ST,CAFE 350,FOOD - CLASS 4,,,,1019238,841167,"(41.76963364562, -72.679478283952)"
18088,,474,PROSPECT AV,LUCKY STAR,FOOD - CLASS 4,,,,,,
18080,,153,MARKET ST,TAVOLA 153,FOOD - CLASS 4,,ALT = REGINALD UPCHURCH,,,,
18011,247461221,29,CHARTER OAK AV,ON THE GO,FOOD - CLASS 1,,,,1020735,837396,"(41.759281498893, -72.67400281527)"
17791,,389,CAPITOL AV,CAPITAL ICE CREAM,FOOD - CLASS 2,,,,,,
18003,136378021,1944,PARK ST,VILLA BRASIL CAFE LLC,FOOD - CLASS 3,,,,1010578,836375,"(41.756498098594, -72.711231562298)"
17524,,216,HAMILTON ST,RODRIGUEZ MARKET LLC,FOOD - CLASS 2,,,,,,
17440,2285470,453,WASHINGTON ST,WASHINGTON MARKET,FOOD - CLASS 4,,,,,,
17601,,1943,BROAD ST,JESSIE'S CAFE,FOOD - CLASS 3,,,,,,
17644,,494,FARMINGTON AV,JUICY J. JUICE BAR,FOOD - CLASS 2,,,,,,
17571,,280,TRUMBULL ST,V'S TRATTORIA,FOOD - CLASS 4,,,,,,
17755,,736,MAPLE AV,MINI MART ONE LLC,FOOD - CLASS 1,,,,,,
17365,,1214,MAIN ST,DUNKIN DONUTS PARK - FRIED DOUGH 1,FOOD - CLASS 2,,,,,,
16816,,825,MAIN ST,SMOKERS DEPOT,FOOD - CLASS 2,,,,,,
17357,,1214,MAIN ST,DUNKIN DONUTS PARK - REGGAE IN RIGHT 1,FOOD - CLASS 3,,,,,,
17749,,1,HAYNES ST,HARLAN BRASSERIE,FOOD - CLASS 4,,,,,,
17709,,192,MAPLE AV,LON & NY'S KING MINI MART,FOOD - CLASS 1,,,,,,
17734,,3019,MAIN ST,LARRY'S PLACE LLC,FOOD - CLASS 4,,DES. ALT = KASEAN FRANKLIN,,,,
17711,,489,FARMINGTON AV,BONITA MINI MARKET,FOOD - CLASS 1,,,,,,
17795,,1918,BROAD ST,GOOD VIBES NUTRTION,FOOD - CLASS 2,,,,,,
17838,,2,NEW PARK AV,EL POETA DE LOS SANDWICHES,FOOD - CLASS 4,,,,,,
17856,-133304001,572,FARMINGTON AV,DUCKS ON THE AVENUE,FOOD - CLASS 2,,,,,,
17865,,264,FARMINGTON AV,GREEN APPLE,FOOD - CLASS 2,,,,,,
17869,,304,ALBANY AV,BENJIES (2) VEGETARIAN & SEAFOOD,FOOD - CLASS 4,,,,,,
17730,,451,FRANKLIN AV,MAJESTIC LOUNGE,FOOD - CLASS 3,,,,,,
17877,,481,WETHERSFIELD AV,FAT FRANK'S PIZZA,FOOD - CLASS 3,,,,,,
17872,,93,FRANKLIN AV,LOS CAFE DINER,FOOD - CLASS 3,,,,,,
17880,,287,NEW BRITAIN AV,ABC PIZZA HOUSE,FOOD - CLASS 3,,,,,,
16781,204536199,931,BROAD ST,EL NUEVO SARAPE,FOOD - CLASS 4,,,,1017126,836445,"(41.75667964056, -72.687232920497)"
10533,204422135,764,PARK ST,BEAN POT RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 43,,1016418,837011,"(41.758234285196, -72.689826306705)"
10484,186623061,394,NEW BRITAIN AV,C-TOWN SUPERMARKET,FOOD - CLASS 4,GROCERY,,,1014763,830536,"(41.740468035616, -72.695906909493)"
17072,219224171,215,CAPEN ST,DR GROCERY LLC,FOOD - CLASS 2,,,,1018387,847080,"(41.7858623594, -72.682580924918)"
13357,314693002,101,RESERVE RD,BOGNER MEATS,FOOD - CLASS 2,MEAT MARKET,,,1025252,833358,"(41.748187997133, -72.657463127465)"
16748,249560178,194,MAPLE AV,J & K CONVENIENCE STORE,FOOD - CLASS 1,,,,1019638,834575,"(41.751542457698, -72.678032109172)"
10427,284120024,3155,MAIN ST,HARTFORD NO. 1 CHINESE RESTAURANT,FOOD - CLASS 4,RESTAURANT,,,1023311,850323,"(41.794750032967, -72.664514485087)"
10136,170028169,630,BLUE HILLS AV,SCOTT'S JAMAICAN BAKERY,FOOD - CLASS 4,BAKERY,,,1014971,853720,"(41.804090848506, -72.695090797773)"
15518,268351016,10,STATE HOUSE SQ,PANERA BREAD BAKERY/CAFE #3906,FOOD - CLASS 3,,,,1021372,840042,"(41.766541293702, -72.671659314372)"
14174,204425176,696,PARK ST,EL RINCON MEXICANO LLC,FOOD - CLASS 2,,,,1016800,837000,"(41.758203359672, -72.688426266201)"
11058,246347027,100,TRUMBULL ST,QUIZNO'S SUB SHOP,FOOD - CLASS 3,FOOD SERVICE,SEATING CAPACITY 22,,1020344,839717,"(41.76565190056, -72.675428552129)"
10429,284074073,3340,MAIN ST,WEST INDIAN SOCIAL CLUB,FOOD - CLASS 3,PRIVATE CLUB,SEATING CAPACITY 5,LIQUOR,1023801,851176,"(41.797089536992, -72.662714410812)"
17108,245339098,257,ASYLUM ST,SARAH'S COFFEE HOUSE,FOOD - CLASS 4,,,,1019685,840312,"(41.76728627958, -72.67784231094)"
15569,226445133,150,WASHINGTON ST,CVS PHARMACY #5263,FOOD - CLASS 1,PHARMACY,,,1018632,837002,"(41.75820507045, -72.681711794164)"
17304,205529107,1093,BROAD ST,EDWIN MARKET,FOOD - CLASS 4,,,,1017111,835688,"(41.754602248708, -72.687289909064)"
10953,245338094,1,CIVIC CENTER PLAZA,BAR 10,FOOD - CLASS 2,CONCESSION,SEATING CAPACITY = 15000,LIQUOR,1020084,840394,"(41.767510385961, -72.676379474519)"
10750,183516106,431,ZION ST,ENR MARKET,FOOD - CLASS 3,GROCERY,,,1015375,835112,"(41.753024824005, -72.693653548079)"
15598,275680047,477,WETHERSFIELD AV,K & F SMOKER STOP CONVENIENCE,FOOD - CLASS 1,CONVENIENCE,,,1021029,831367,"(41.742735492297, -72.672944961923)"
10266,133313113,500,FARMINGTON AV,ARROW PRESCRIPTION CTR #12,FOOD - CLASS 1,PHARMACY,,,1011374,840130,"(41.766801845822, -72.708307577377)"
16713,229646012,99,NEW BRITAIN AV,NBA SUPER DELI LLC,FOOD - CLASS 2,,,,1017409,832297,"(41.745295778071, -72.686206943982)"
10070,201269034,690,ASYLUM AV,THE HARTFORD HOME OFFICE,FOOD - CLASS 4,CAFETERIA,SEATING CAPACITY 5,,1016836,841987,"(41.771888992267, -72.688281266727)"
17597,204535171,673,PARK ST,GOOD LUCK MARKET,FOOD - CLASS 2,,,,1016829,836913,"(41.757964551007, -72.688320206059)"
17631,184519047,122,HILLSIDE AV,HILLSIDE GROCERY STORE LLC,FOOD - CLASS 4,,,,1014254,833885,"(41.74965951876, -72.697764517344)"
10199,112373102,1084,CAPITOL AV,BEACON CAFE,FOOD - CLASS 3,CAFE',SEATING CAPACITY 56,LIQUOR,1010006,837728,"(41.760211795188, -72.713325840573)"
11726,269077031,100,COLUMBUS BLVD,SEATTLE'S BEST,FOOD - CLASS 3,FOOD SERVICE,,,1022035,838816,"(41.763175136655, -72.66923323951)"
10185,224431013,300,CAPITOL AV,LEGISLATIVE OFFICE BUILDING,FOOD - CLASS 4,CAFETERIA,SEATING CAPACITY 230,,1018438,839069,"(41.763877912338, -72.682416898626)"
10827,133310070,530,FARMINGTON AV,ICHIBAN JAPANESE & KOREAN,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 80,,1010976,840065,"(41.766623986074, -72.709766592484)"
10001,230658193,236,ADELAIDE ST,MAPLE GIANT GRINDER & PIZZA,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 30,,1018193,830840,"(41.741295723397, -72.683338195764)"
17686,221239209,256,ALBANY AV,CENTER MARKET,FOOD - CLASS 4,,,,1018861,843681,"(41.776533576224, -72.680852896606)"
10880,204425174,704,PARK ST,EL GRAN DOMINICANO RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 1,,1016689,837002,"(41.758209064563, -72.68883308652)"
10165,205544125,1258,BROAD ST,CAMPUS PIZZA,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY = 24,,1017232,834811,"(41.752195270671, -72.686848805041)"
10430,284068068,3347,MAIN ST,LIONS DEN VEGETARIAN RESTAURANT,FOOD - CLASS 3,FOOD SERVICE,,,1023652,851192,"(41.79713385669, -72.663260780493)"
10654,245337104,315,TRUMBULL ST,HARTFORD HILTON HOTEL,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 120,LIQUOR,1020275,840950,"(41.769035752782, -72.675677586644)"
10034,176200185,1015,ALBANY AV,MAMA'S PLACE,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 18,,1015439,845274,"(41.780912025934, -72.693394604806)"
16506,135380126,161,SOUTH WHITNEY ST,ONE STOP CONVENIENCE STORE,FOOD - CLASS 2,,,,1010904,838521,"(41.762386915383, -72.710033132588)"
17319,255795224,623,FRANKLIN AV,EURO DUNCAN,FOOD - CLASS 2,,,,1020574,827212,"(41.731334053321, -72.674625465108)"
16689,134379052,571,FARMINGTON AV,LITTLE ANGEL'S LEARNING CENTER PRE-K,FOOD - CLASS 3,,,,1010569,839813,"(41.765932939601, -72.711258898145)"
10930,261121098,2995,MAIN ST,STAR CHINESE RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 1,,1022667,849824,"(41.793382373881, -72.666877904622)"
12899,269077024,250,COLUMBUS BLVD,CT SCIENCE CENTER GIFT SHOP,FOOD - CLASS 1,GIFT SHOP,,,1022125,839268,"(41.764415318286, -72.668901799613)"
10993,185620074,125,ZION ST,REYES GROCERY,FOOD - CLASS 1,GROCERY,,,1015192,832041,"(41.744597445246, -72.694331459708)"
16959,243242090,1585,MAIN ST,MAIN DELI,FOOD - CLASS 1,,,,1019937,843539,"(41.776141459804, -72.676908570723)"
13873,221223019,557,ALBANY AV,LIFE LINE NUTRITION CENTER,FOOD - CLASS 2,,,,1017426,844164,"(41.777862088769, -72.686112499416)"
15389,179318017,302,FARMINGTON AV,99 PLUS STORE,FOOD - CLASS 1,,,,1013957,840552,"(41.767956121504, -72.698838443743)"
17177,268350014,942,MAIN ST,M LOUNGE,FOOD - CLASS 3,,,,1021044,840509,"(41.767823679494, -72.672860094432)"
12398,135397257,106,SISSON AV,SAMS FOOD STORE #1036,FOOD - CLASS 1,,,,1011946,838046,"(41.761081997358, -72.706214730307)"
10160,204536198,955,BROAD ST,"FAMILY BELTRE GROCERY, LLC",FOOD - CLASS 2,,,,1017133,836314,"(41.756320125569, -72.687207614325)"
14690,245338094,1,CIVIC CENTER PLAZA,BAR 8,FOOD - CLASS 2,CONCESSION,,,1020084,840394,"(41.767510385961, -72.676379474519)"
16002,284074077,3250,MAIN ST,NOBLE ENERGY INC,FOOD - CLASS 1,,,,1023778,850691,"(41.79575863777, -72.66280055353)"
10638,268351018,36,TEMPLE ST,LE PETITE CHEF,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 2,,1021153,840463,"(41.767697175447, -72.672460689869)"
13362,136392203,1764,PARK ST,HERBAL CARE,FOOD - CLASS 2,,,,1011439,836661,"(41.757281859196, -72.70807548277)"
16029,113370032,340,PROSPECT AV,PAN DEL CIELO 2,FOOD - CLASS 3,,,,1009642,836565,"(41.757020613402, -72.714661722302)"
14102,314693002,101,RESERVE RD,THE MARKET RESTAURANT LLC,FOOD - CLASS 4,,,,1025252,833358,"(41.748187997133, -72.657463127465)"
10933,176194074,1291,ALBANY AV,RITE AID PHARMACY #3203,FOOD - CLASS 1,PHARMACY,,,1014505,845470,"(41.78145152992, -72.696818570274)"
11344,223328021,1,UNION PL,SUBWAY #34267,FOOD - CLASS 4,,,,1018686,840894,"(41.76888567744, -72.681502570448)"
12399,135397257,106,SISSON AV,DUNKIN' DONUTS,FOOD - CLASS 3,,,,1011946,838046,"(41.761081997358, -72.706214730307)"
10697,286129006,98,WESTON ST,MCDONALD'S,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 80,,1023928,847734,"(41.787643454053, -72.662261479548)"
10668,206532001,134,VERNON ST,SAINT ANTHONY HALL EATING CLUB,FOOD - CLASS 4,FRATERNITY,SEATING CAPACITY 60,,1015598,834537,"(41.751446458156, -72.69283769014)"
16886,251679231,238,FRANKLIN AV,CIALES GROCERY II,FOOD - CLASS 3,,,,1020115,831920,"(41.744255272216, -72.676292336205)"
15516,269360016,44,FRONT ST,THE CAPITAL GRILLE 8055,FOOD - CLASS 4,,,,1021726,838708,"(41.762879542417, -72.670366207813)"
13280,202416001,151,FARMINGTON AVE,ATRIUM KIOSK,FOOD - CLASS 2,COFFEE SHOP,,,1015758,840167,"(41.766896461208, -72.69223754309)"
16434,159486084,1429,PARK ST,CARAL LOUNGE LLC,FOOD - CLASS 4,,,,1013011,836701,"(41.757389394254, -72.702313943719)"
15923,204525045,594,ZION ST,BORI DOMI SUPER DELI,FOOD - CLASS 2,,,,1015878,836620,"(41.757162286797, -72.691806427514)"
10621,134394216,270,SISSON AV,THE HALF DOOR CAFE,FOOD - CLASS 4,CAFE',SEATING CAPACITY = 78,LIQUOR,1011704,839962,"(41.766340364365, -72.707098238567)"
17502,198202016,949,ALBANY AV,ONE STOP ALBANY,FOOD - CLASS 1,,,,1015687,845119,"(41.780486215387, -72.692485718013)"
12534,204434219,598,PARK ST,AROUND $1.00 SNACKS,FOOD - CLASS 4,,QFO = INES (SANCHEZ) MARIN,,1017230,837036,"(41.758301302842, -72.686850175488)"
15556,253686258,438,FRANKLIN AV,VISTA ALEGRE LLC,FOOD - CLASS 3,,,,1020442,829492,"(41.737591362049, -72.675101817865)"
15521,283068063,3397,MAIN ST,MR. B MINI MART,FOOD - CLASS 1,CONVENIENCE,,,1023696,851409,"(41.797729237923, -72.663098618958)"
12962,204420080,834,PARK ST,NEW CHINA HOUSE,FOOD - CLASS 4,FOOD SERVICE,,,1016046,837028,"(41.758281641612, -72.691189682597)"
16068,248557110,3,WETHERSFIELD AV,ATHEMY INC,FOOD - CLASS 3,,,,1020282,836031,"(41.755536637797, -72.675667436656)"
10007,221239210,236,ALBANY AV,ERNIE'S MARKET,FOOD - CLASS 2,GROCERY,,,1018939,843641,"(41.776423634094, -72.680567056061)"
15510,175186002,1380,ALBANY AV,KING OF KINGS SUPERMARKET,FOOD - CLASS 2,,,,1013820,846190,"(41.783428529284, -72.69932851956)"
10921,125001001,200,BLOOMFIELD AV,SPORTS CENTER,FOOD - CLASS 4,SNACK BAR,,LIQUOR,1009980,850173,"(41.794364237674, -72.71340181704)"
10374,203424182,183,LAWRENCE ST,BORICUA MARKET,FOOD - CLASS 4,,,,1016881,838072,"(41.761145068644, -72.68812657904)"
16510,133307033,550,FARMINGTON AV,TANGIERS,FOOD - CLASS 3,,,,1010798,840024,"(41.766511696618, -72.710419134388)"
10493,143703023,867,NEW BRITAIN AV,CAROLINA GROCERY,FOOD - CLASS 2,GROCERY,,,1010249,827369,"(41.731783422241, -72.712451691823)"
10588,269360014,34,PROSPECT ST,B.P.O. ELKS LODGE #19,FOOD - CLASS 4,PRIVATE CLUB,SEATING CAPACITY 75,LIQUOR,1021224,838956,"(41.763561377424, -72.672205403274)"
16333,239113072,205,BARBOUR ST,BLUE MINI MARKET,FOOD - CLASS 2,,,,1019599,848967,"(41.791038095913, -72.678131167838)"
10120,125001001,200,BLOOMFIELD AV,UNIVERSITY OF HARTFORD BOOKSTORE #885,FOOD - CLASS 1,BOOKSTORE,SEATING CAPACITY 1,,1009980,850173,"(41.794364237674, -72.71340181704)"
10425,284120024,3155,MAIN ST,VIBZ UPTOWN FLAVA,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 220,LIQUOR,1023311,850323,"(41.794750032967, -72.664514485087)"
14136,249554003,80,SEYMOUR ST,AU BON PAIN,FOOD - CLASS 4,,,,1019140,835512,"(41.754114974558, -72.679854354415)"
10260,179320180,244,FARMINGTON AV,PEKING GARDEN,FOOD - CLASS 3,RESTAURANT,,,1014572,840534,"(41.767905703403, -72.696584106553)"
10153,224431004,360,BROAD ST,THE OFFICERS CLUB OF CT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 120,LIQUOR,1017499,839280,"(41.764458918431, -72.685858156218)"
11041,113370033,2074,PARK ST,J'S CRABSHACK LLC,FOOD - CLASS 3,RESTAURANT,SEATING CAPACITY 117,,1009888,836337,"(41.756394637028, -72.713760474596)"
10081,269346002,17,ASYLUM ST,KOJI YAKITORI SAKE BAR,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 74,,1020872,840007,"(41.766446473727, -72.673492214832)"
12721,269353004,1,TOWER SQ,TRAVELERS INSURANCE,FOOD - CLASS 3,DINING ROOM,,,1021147,839363,"(41.764678488053, -72.672486300681)"
17703,283068063,3395,MAIN ST,JAM-ROC,FOOD - CLASS 4,,,,1023696,851409,"(41.797729237923, -72.663098618958)"
16306,286173007,92,WESTON ST,MAX BIBO'S DELI,FOOD - CLASS 4,,,,1023738,847338,"(41.78655725392, -72.662959628176)"
14419,248461144,80,MAIN ST,EL KASIQUE MINI MARKET LLC,FOOD - CLASS 3,,,,1020456,836318,"(41.75632383336, -72.67502882276)"
10380,133314152,25,LORRAINE ST,CHELSEA PLACE,FOOD - CLASS 4,NURSING HOME,SEATING CAPACITY 5,,1011997,840463,"(41.767714842605, -72.706023293613)"
16736,245345119,77,PRATT ST,SIAM HARTFORD,FOOD - CLASS 4,,,,1020560,840421,"(41.767583355093, -72.674634548769)"
11743,154181082,100,WOODLAND ST,ARROW PRESCRIPTION CENTER #14 INC.,FOOD - CLASS 1,PHARMACY,,,1013594,842901,"(41.774402997646, -72.700164110198)"
16909,265074019,61,SAVITT WAY,XFINITY THEATRE SAT A,FOOD - CLASS 3,,,,1022030,845022,"(41.780206093184, -72.669230304122)"
10148,300817011,165,BRAINARD RD,U.S.S. CHOWDER POT IV LTD.,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 800,LIQUOR,1024229,828579,"(41.735075979014, -72.661229936064)"
10209,270464017,60,CHARTER OAK AV,POLISH NATIONAL HOME,FOOD - CLASS 4,SOCIAL CLUB,SEATING CAPACITY 200,LIQUOR,1021388,837411,"(41.759321062133, -72.671609414274)"
10619,199260001,247,SIGOURNEY ST,WILLIAM'S GROCERY & DELI,FOOD - CLASS 3,GROCERY,,,1015626,842901,"(41.774399541234, -72.692714758028)"
10804,276815131,690,FRANKLIN AV,CVS PHARMACY #1948,FOOD - CLASS 1,PHARMACY,,,1021586,829463,"(41.737508979474, -72.670910374412)"
15299,204525075,869,PARK ST,CUBANITOS BAKERY,FOOD - CLASS 3,BAKERY,,,1015892,836941,"(41.758043175051, -72.691754324005)"
10368,199209035,132,HOMESTEAD AV,ULERIO GROCERY,FOOD - CLASS 2,GROCERY,,,1015785,843888,"(41.777107843457, -72.692129437589)"
17276,137481080,70,NEW PARK AV,TASTEASE,FOOD - CLASS 3,,,,1011707,835867,"(41.755102539105, -72.707094694973)"
10329,254809240,588,FRANKLIN AV,CARBONE'S RESTAURANT,FOOD - CLASS 4,RESTAURANT,SEATING CAPACITY 4,LIQUOR,1020664,827596,"(41.732387647199, -72.674294509837)"
16572,204434219,598,PARK ST,M & S CONVENIENCE STORE LLC,FOOD - CLASS 4,,,,1017230,837036,"(41.758301302842, -72.686850175488)"
15000,179320176,252,FARMINGTON AV,MARIO GROCERY,FOOD - CLASS 2,,,,1014526,840542,"(41.767927735461, -72.696752709336)"
